Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence
71,"Another term for POTS, or Plain Old Telephone Service, is _______________.","a. Public Available Telephone Network
b. Public Switched Telephone Exchange
c. Phone Switched Transport Network
d. Public Switched Telephone Network
e. Public Available Telephone Exchange
",,d,d,,The correct term for POTS is Public Switched Telephone Network (PSTN). It refers to the traditional landline telephone system that carries voice and data over a circuit-switched network.,['https://en.wikipedia.org/wiki/Plain_old_telephone_service'],1,google_5_connecting_to_the_internet,0.9,0.9992662835616414
72,A baud rate is a measurement of the number of ______________________.,"a. bits that can be sent across a telephone line every minute
b. bytes that can be sent across a telephone line every second
c. bits that can be sent across a telephone line every second
d. bytes that can be sent across a telephone line every minute
",,c,c,,"A baud rate is a measurement of the number of signal elements (such as voltage, current, or phases) that are sent per second over a communication channel. It is not directly related to the number of bits or bytes but rather the number of signal changes per second.",['https://www.lifewire.com/baud-definition-817888'],1,google_5_connecting_to_the_internet,0.9,0.9999293595151566
73,What system did Duke grads build that is still in use today?,"a. POTS
b. PSTN
c. USENET
d. DSL
",,c,c,,"The correct system that Duke grads built and is still in use today is USENET. USENET is a worldwide distributed discussion system available on computers and was developed in 1979 by Tom Truscott and Jim Ellis, who were Duke University graduate students at the time.","['https://tools.ietf.org/html/rfc1036', 'https://www.livinginternet.com/u/ui_usenet.htm']",1,google_5_connecting_to_the_internet,0.9,0.9990690850304393
74,Which device is used to transfer data across a dial-up connection?,"a. ATM
b. Modem
c. Ethernet cables
d. USENET
",,b,b,,A modem (short for modulator-demodulator) is the device used to transfer data across a dial-up connection. It modulates digital data from a computer into analog data for transmission over analog networks like telephone lines and demodulates the analog signal back into digital data at the receiving end.,[],1,google_5_connecting_to_the_internet,0.95,0.9999980183344636
75,Modems take data that computers can understand and turn them into _____ that can be transmitted over POTS.,"a. Audible wavelengths
b. Baud rates
c. Modulating electrical charges
d. PSTN
",,a,c,,Modems modulate digital data from computers into analog signals that can be transmitted over Plain Old Telephone Service (POTS) lines.,['https://www.britannica.com/technology/modem'],0,google_5_connecting_to_the_internet,0.9,0.9288004120143367
76,T1 is short for __________.,"a. Transmission 1
b. Transportation 1
c. Transmission System 1
d. Transportation System 1
",,c,a,,"In the context of computer networking, T1 typically refers to a digital carrier facility used to transmit data. It is not specifically related to transportation systems, so options b, c, and d are incorrect.",[],0,google_5_connecting_to_the_internet,0.9,0.925919602925412
77,How fast is a T1 line?,"a. 128 Mb/sec
b. 1.544 Mb/sec
c. 1 Mb/sec
d. 44.763 Mb/sec
",,b,b,,A T1 line operates at a speed of 1.544 Mb/sec. It is a common dedicated line used for data transmission.,['https://www.techopedia.com/definition/24540/t1-line'],1,google_5_connecting_to_the_internet,0.9,0.9999933694113825
78,Select all statements that are true of cable internet connections.,"a. They're wireless connections
b. They're broadband connections
c. They're dial-up connections
d. They're shared bandwidth connections
",,"b,d","b,d",,"The correct statements are:
- b. Cable internet connections are broadband connections, providing high-speed internet access.
- d. Cable internet connections are shared bandwidth connections, where multiple users share the same cable line for internet access.",[],1,google_5_connecting_to_the_internet,0.9,1.0
79,What are the subprotocols for PPP (Point to Point Protocol)? Select all that apply.,"a. FCS
b. LCP
c. Compression
d. NCP
",,"b,d","b,d",,"The subprotocols for PPP (Point to Point Protocol) include Link Control Protocol (LCP) and Network Control Protocol (NCP). LCP is responsible for establishing, configuring, testing, and terminating the connection, while NCP is used for establishing and configuring different network layer protocols. FCS (Frame Check Sequence) is not a subprotocol of PPP, and compression is not a subprotocol but a feature that can be used with PPP.",['https://www.cisco.com/c/en/us/support/docs/wan/point-to-point-protocol-ppp/10209-ppp.html'],1,google_5_connecting_to_the_internet,0.9,0.992370959871497
80,What do you call the demarcation point for fiber technologies?,"a. ONT
b. FTTN
c. FTTX
d. DSLAM
",,a,a,,The demarcation point for fiber technologies is typically referred to as ONT (Optical Network Terminal). ONT is a device that terminates the fiber optic line in the customer's premises and converts optical signals into electrical signals for the customer's network.,[],1,google_5_connecting_to_the_internet,0.9,0.9999486693344637
81,What does WAN stand for?,"a. Wireless Local Area Network
b. Wireless Area Network
c. Wired Area Network
d. Wide Area Network
",,d,d,,"WAN stands for Wide Area Network, which is a network that covers a broad area, such as a city, country, or even intercontinental connections.",[],1,google_5_connecting_to_the_internet,1,0.99999861435166
82,"In a WAN, what is the area between a demarcation point and the ISP's core network known as?","a. a local loop
b. a Local Area Network
c. A local link
d. An access point
",,a,a,,"In a WAN, the area between a demarcation point and the ISP's core network is known as a local loop. This term is commonly used to refer to the connection from the customer's premises to the service provider's network.",[],1,google_5_connecting_to_the_internet,0.9,0.5760268239574455
83,A point-to-point VPN is also known as a ______________.,"a. port forwarding VPN
b. one-to-many VPN
c. data link VPN
d. site-to-site VPN
",,d,d,,"A point-to-point VPN is commonly referred to as a site-to-site VPN. This type of VPN establishes secure communication links between multiple locations, such as branch offices, over the internet.",[],1,google_5_connecting_to_the_internet,0.9,0.9998766839340512
